id,city,state,zipcode,property_type,bathrooms,bedrooms,beds,bed_type,cleaning_fee,guests_included,extra_people,review_scores_rating,cancellation_policy
29852695,Asheville,NC,28803,Cottage,1,1,1,Real Bed,$0.00 ,1,$0.00 ,,super_strict_30
29871451,Asheville,NC,28801,Condominium,1,1,1,Real Bed,$95.00 ,1,$0.00 ,100,strict_14_with_grace_period
29885976,Asheville,NC,28801,Condominium,2.5,2,3,Real Bed,$135.00 ,1,$0.00 ,100,strict_14_with_grace_period
29886393,Asheville,NC,28801,Condominium,1,1,1,Real Bed,$111.00 ,1,$0.00 ,100,strict_14_with_grace_period
29895223,Asheville,NC,28801,Guest suite,1,2,2,Real Bed,$60.00 ,4,$15.00 ,100,moderate
29902436,Asheville,NC,28803,House,1,0,2,Real Bed,$50.00 ,2,$25.00 ,,strict_14_with_grace_period
29925763,Asheville,NC,28803,Townhouse,2,3,3,Real Bed,$20.00 ,2,$0.00 ,,flexible
29928828,Asheville,NC,28803,House,2.5,3,6,Real Bed,$95.00 ,8,$0.00 ,,moderate
30015857,Asheville,NC,28806,House,3,0,3,Real Bed,,1,$0.00 ,,flexible
30020759,Asheville,NC,28801,Apartment,1,1,2,Real Bed,$20.00 ,2,$15.00 ,,flexible
30043315,Asheville,NC,28806,Apartment,1,1,1,Real Bed,$50.00 ,1,$0.00 ,,moderate
30067056,Asheville,NC,28803,House,2.5,4,6,Real Bed,$150.00 ,1,$0.00 ,,moderate
30067870,Asheville,NC,28801,House,1,2,3,Real Bed,$30.00 ,1,$10.00 ,,flexible
30086718,Asheville,NC,28801,Bungalow,2.5,1,1,Real Bed,$25.00 ,2,$0.00 ,,strict_14_with_grace_period
30089678,Asheville,NC,28801,Apartment,1,1,1,Real Bed,$100.00 ,1,$0.00 ,,flexible
30100770,Asheville,NC,28806,House,2.5,3,4,Real Bed,$125.00 ,1,$0.00 ,,moderate
30103018,Asheville,NC,28803,House,4,4,8,Real Bed,$160.00 ,1,$0.00 ,,moderate
30126158,Asheville,NC,28805,Guest suite,1,1,1,Real Bed,,1,$0.00 ,,flexible
